id,username,created_at,lng,lat,text
1517618750924767232,sidekickskarate,Fri Apr 22 21:38:00 +0000 2022,-75.29879,43.12619,Strength is defined by _________? At SIDEKICKS we define strength by your inner confidence.   Free Trial @… https://t.co/FhBL9dTatJ
1517618751675543552,c_swift06,Fri Apr 22 21:38:01 +0000 2022,-97.432425,27.737151,I can’t wait till I’m back in Lubbock
1517618751411146760,CirclingSports,Fri Apr 22 21:38:00 +0000 2022,-122.3306025,47.614817,"BREAKING: The @SeattleKraken have agreed to a 3-year ELC with second draft pick, @RykerEvans_. Evans was selected… https://t.co/t3c2nOe870"
1517618751541182466,larenard,Fri Apr 22 21:38:01 +0000 2022,-115.223125,36.232915,OVERWHELM THE POLLS!!! https://t.co/85L3EIVyuC
1517618750991872000,YuriyATL,Fri Apr 22 21:38:00 +0000 2022,-84.396348,33.757134,"At the @ATLHawks team store real quick, before tipoff!🙌Let’s take Game 3 vs Miami tonight!! #BelieveAtlanta… https://t.co/UBIy0Ccley"
1517618753403449345,ericjunior,Fri Apr 22 21:38:01 +0000 2022,-118.4119065,34.0207895,"If I send you a tweet and you don’t go through the mentions and send me back the funniest responses, you’re done. No more reshares for you!"
1517618753336356864,DuckZone503,Fri Apr 22 21:38:01 +0000 2022,-122.630908,45.536402,#Oregon target: 4⭐️ DB dropping a top 12
1517618752266797056,JordanRossMedia,Fri Apr 22 21:38:01 +0000 2022,-123.123581,49.257639,"Cheers, everyone! https://t.co/E06t9LC22G"
1517618754426970112,DarlingChristie,Fri Apr 22 21:38:01 +0000 2022,-93.1056485,44.9415155,@xander6981 YAY!!!!!!! Is it FIXED fixed?
1517618754695442434,CamelGuySJU,Fri Apr 22 21:38:01 +0000 2022,-73.691664,40.7873885,What is everyone’s favorite bottled water?
1517618754670272513,averageguybeer,Fri Apr 22 21:38:01 +0000 2022,-123.0862656,44.0569534,Drinking a Belgian Witbier 2022 by @ColdFireBrewing at @coldfirebrewing — https://t.co/MwW4X07rF7
1517618755119063040,G00BYDOOBY,Fri Apr 22 21:38:01 +0000 2022,-105.5508905,38.997935999999996,I REQUIRE A PAIR OF CALICO CAT EARS
1517618754808651776,stacyballerboy,Fri Apr 22 21:38:01 +0000 2022,-99.750556,32.415051000000005,Bruh what 💀
1517618754653507588,PrettyThing9416,Fri Apr 22 21:38:01 +0000 2022,-92.13127399999999,34.7519365,@joshgracin Revune office said don't report stolen since 3rd party has my vehicle NewBerry towing service Wenier AR… https://t.co/5R6KJQHQed
1517618756431794176,Scottslifeeh,Fri Apr 22 21:38:02 +0000 2022,-80.4764035,43.43024,@TimOnTheTractor You rebel!
1517618757157326849,D_Troy11,Fri Apr 22 21:38:02 +0000 2022,-104.92209349999999,39.713563,"today was a good day, thank you God 🙏🏼"
1517618758004711425,1KEPHOTOS,Fri Apr 22 21:38:02 +0000 2022,-79.42086499999999,38.003375500000004,Always 🔒
